Combinations	core	pangenome	variable
10	58803	75357	16554
10	58786	74142	15356
10	58584	75366	16782
10	60823	74876	14053
10	58534	73291	14757
10	59602	72755	13153
10	59742	75545	15803
10	58586	75614	17028
10	59376	72999	13623
10	59683	74687	15004
10	58815	73812	14997
10	58912	73276	14364
10	59253	74576	15323
10	59090	75101	16011
10	58362	73007	14645
10	59609	73613	14004
10	59063	74515	15452
11	59424	76043	16619
11	58770	73992	15222
11	58517	73729	15212
11	58913	75434	16521
11	58564	75141	16577
11	58612	75251	16639
11	58065	73300	15235
11	59399	73950	14551
11	58542	74835	16293
11	58851	74205	15354
11	58652	74576	15924
11	58392	73705	15313
11	58592	74854	16262
11	58685	73689	15004
11	58587	73666	15079
11	58321	73884	15563
11	58712	74729	16017
11	58682	74810	16128
11	58451	75680	17229
11	58436	74231	15795
11	58468	75545	17077
11	58611	75832	17221
11	58514	73036	14522
11	58180	73379	15199
11	58437	73264	14827
11	58681	73420	14739
11	58554	75326	16772
11	58779	73256	14477
11	59192	75530	16338
11	58263	73782	15519
11	58728	73862	15134
11	59065	75331	16266
11	58632	73761	15129
11	59029	74521	15492
11	58681	74646	15965
11	58974	75266	16292
11	58290	73100	14810
11	59134	74044	14910
11	58513	73151	14638
11	58578	73370	14792
11	58816	72870	14054
11	59018	74802	15784
11	58712	72883	14171
11	58597	74882	16285
11	58507	75507	17000
11	58171	73236	15065
11	58455	74817	16362
11	58609	75388	16779
11	58639	75300	16661
11	58098	73360	15262
11	58386	73409	15023
11	59032	75301	16269
11	58542	73129	14587
11	59091	75463	16372
11	59302	75345	16043
11	57579	73971	16392
11	58679	75376	16697
11	59451	74107	14656
11	58689	74662	15973
11	58410	73495	15085
11	58874	74613	15739
11	58451	74035	15584
11	58391	74634	16243
11	58972	75453	16481
11	58829	73273	14444
11	58478	72752	14274
11	58411	73836	15425
11	58669	74761	16092
11	58673	74136	15463
11	58486	73471	14985
11	57990	73372	15382
11	58448	75140	16692
11	59098	72998	13900
11	58285	75213	16928
11	58939	73263	14324
11	58424	75193	16769
11	58645	74040	15395
11	57720	73272	15552
11	58465	73981	15516
11	58602	75357	16755
11	58724	75857	17133
11	59178	74312	15134
11	58260	73052	14792
11	58788	74082	15294
11	58396	73500	15104
11	58394	73482	15088
12	58147	73562	15415
12	58859	74316	15457
12	58697	73494	14797
12	58236	74535	16299
12	58090	73152	15062
12	58382	74127	15745
12	58317	73200	14883
12	58296	74082	15786
12	58060	73880	15820
12	58304	73610	15306
12	58311	74011	15700
12	57749	73445	15696
12	59218	75046	15828
12	57685	73322	15637
12	58467	73367	14900
12	57450	73352	15902
12	58541	75200	16659
12	58568	74326	15758
12	58378	73856	15478
12	59419	75476	16057
12	58188	73372	15184
12	59000	73866	14866
12	58930	75476	16546
12	57838	75511	17673
12	58318	73429	15111
12	58955	73619	14664
12	58296	75451	17155
12	58199	73241	15042
12	59230	75424	16194
12	58167	73094	14927
12	58452	73870	15418
12	58649	75373	16724
12	58732	73974	15242
12	58715	73763	15048
12	57686	73370	15684
