Combinations	core	pangenome	variable
17	45801	62866	17065
17	46004	61851	15847
17	46499	61803	15304
17	44192	63399	19207
17	45356	61957	16601
17	45568	61912	16344
17	46848	62176	15328
17	45806	63077	17271
17	45731	61925	16194
17	45332	61769	16437
17	46088	61875	15787
17	44502	63328	18826
17	45445	62054	16609
17	44286	63514	19228
17	43768	63177	19409
17	46167	61950	15783
17	45628	62122	16494
17	45602	63098	17496
17	44701	63178	18477
17	45739	62849	17110
17	44767	63153	18386
17	45161	62889	17728
17	43816	63086	19270
17	43672	63291	19619
17	45793	63080	17287
17	45004	63065	18061
17	45199	62528	17329
17	45574	62533	16959
17	46587	62191	15604
17	46021	61975	15954
17	45638	62494	16856
17	46053	61856	15803
17	45831	63118	17287
17	46605	61789	15184
17	46568	62031	15463
17	43508	63046	19538
17	47337	62032	14695
17	46104	62887	16783
17	45516	62451	16935
17	46409	62053	15644
18	45581	62494	16913
18	45732	61554	15822
18	45312	62908	17596
18	44008	63093	19085
18	43937	63000	19063
18	43857	63129	19272
18	45838	62066	16228
18	45355	62045	16690
18	45658	61811	16153
18	45454	61837	16383
18	45454	62421	16967
18	45852	61884	16032
18	45168	62368	17200
18	44152	63077	18925
18	43879	63144	19265
18	45740	62843	17103
18	45716	62826	17110
18	46063	63088	17025
18	45899	62897	16998
18	45948	62893	16945
18	43392	63448	20056
18	44306	63019	18713
18	44323	63514	19191
18	46254	61700	15446
18	44554	63156	18602
18	45390	62497	17107
18	45463	61956	16493
18	45317	62003	16686
18	45452	62869	17417
18	46222	62104	15882
18	45598	61752	16154
18	46078	61866	15788
18	46209	61731	15522
18	45828	62097	16269
18	45985	62038	16053
18	45700	62587	16887
18	43763	63087	19324
18	46041	62046	16005
18	45594	61896	16302
18	44321	63153	18832
18	45056	62434	17378
18	45183	62057	16874
18	45242	62453	17211
18	43869	63170	19301
18	45350	62020	16670
18	44672	62505	17833
18	46338	62166	15828
18	44783	62319	17536
18	46229	62151	15922
18	45504	62424	16920
18	44525	63476	18951
18	43831	63350	19519
18	45936	61877	15941
18	46747	62920	16173
18	44603	62409	17806
18	45248	62457	17209
18	44171	63484	19313
18	45984	62515	16531
18	45023	62823	17800
18	45750	61957	16207
18	45874	63153	17279
18	45727	61733	16006
18	45231	62067	16836
18	45609	61999	16390
18	45859	62007	16148
18	45099	63101	18002
18	45970	62866	16896
18	43827	63432	19605
18	45875	62486	16611
18	45029	62353	17324
18	46801	61981	15180
19	45591	62067	16476
19	45742	62853	17111
19	45451	61956	16505
19	43893	63172	19279
19	43447	63383	19936
19	44892	62577	17685
19	44854	62456	17602
19	43962	63174	19212
19	45246	62137	16891
19	45635	62547	16912
19	44351	63060	18709
19	43410	63037	19627
19	45901	62005	16104
19	45419	62134	16715
19	45305	61962	16657
19	45697	63110	17413
19	45855	61960	16105
19	45295	62076	16781
19	45412	63056	17644
19	45093	62202	17109
19	45422	61777	16355
19	45500	63102	17602
19	45201	62484	17283
19	44184	63127	18943
19	44925	62340	17415
19	45593	61849	16256
19	46507	62956	16449
19	43929	62999	19070
19	45520	62095	16575
19	44910	62034	17124
19	46162	62924	16762
19	45988	62052	16064
19	44870	62542	17672
19	44188	63507	19319
19	45374	62040	16666
19	45074	62035	16961
19	44750	62524	17774
19	45748	62089	16341
19	46032	62889	16857
19	43971	63510	19539
19	43477	63384	19907
19	44084	63406	19322
19	45503	62090	16587
19	46501	62066	15565
19	44482	63043	18561
19	44110	63090	18980
19	45790	61832	16042
19	46376	62938	16562
19	44007	63246	19239
19	45774	62857	17083
19	45278	61797	16519
19	44266	63206	18940
19	45168	62469	17301
19	45851	62915	17064
19	44880	63123	18243
19	45478	62925	17447
19	45680	62897	17217
19	45094	62007	16913
19	44714	63135	18421
