Combinations	core	pangenome	variable
11	56007	65537	9530
11	54876	65549	10673
11	54672	65467	10795
11	54696	65459	10763
11	55047	65546	10499
11	55027	65361	10334
12	54553	65448	10895
12	54708	65396	10688
12	54923	65520	10597
12	54471	65561	11090
12	54979	65471	10492
12	54634	65399	10765
12	54731	65316	10585
12	55136	65381	10245
12	54600	65516	10916
12	54869	65331	10462
12	54856	65429	10573
12	54586	65490	10904
12	54747	65392	10645
12	54596	65244	10648
12	54864	65447	10583
12	55064	65433	10369
12	54504	65226	10722
12	54271	65489	11218
12	55051	65456	10405
12	54807	65474	10667
12	54806	65543	10737
12	54934	65498	10564
12	54243	65509	11266
12	54451	65304	10853
12	54649	65494	10845
12	54659	65258	10599
12	55240	65327	10087
12	55026	65498	10472
12	54867	65580	10713
12	55115	65499	10384
12	54662	65320	10658
12	55012	65561	10549
12	54595	65398	10803
12	55009	65480	10471
12	54938	65533	10595
12	54933	65561	10628
12	54423	65474	11051
12	54469	65466	10997
12	54607	65424	10817
12	54755	65292	10537
12	54720	65578	10858
12	54845	65400	10555
12	54654	65541	10887
12	54164	65469	11305
12	55052	65406	10354
12	54590	65373	10783
12	54803	65451	10648
12	54631	65232	10601
12	54684	65582	10898
12	55414	65490	10076
12	54872	65406	10534
12	54360	65248	10888
12	54878	65392	10514
12	54640	65563	10923
12	54514	65507	10993
12	54741	65501	10760
12	55055	65541	10486
12	54650	65513	10863
12	54505	65279	10774
12	54934	65524	10590
12	55187	65456	10269
12	55231	65545	10314
12	54745	65521	10776
12	54887	65320	10433
12	54432	65286	10854
12	54517	65245	10728
12	55620	65498	9878
12	54898	65405	10507
12	55114	65423	10309
12	54456	65444	10988
12	54649	65484	10835
12	54690	65464	10774
12	55160	65484	10324
12	54821	65420	10599
12	54717	65487	10770
12	54632	65439	10807
12	54419	65375	10956
12	54517	65531	11014
12	54599	65346	10747
12	54676	65492	10816
12	54859	65404	10545
12	54805	65500	10695
12	54641	65471	10830
12	55320	65475	10155
12	55041	65369	10328
12	54555	65344	10789
13	54533	65563	11030
13	54286	65551	11265
13	54749	65527	10778
13	54325	65506	11181
13	54815	65442	10627
13	54792	65525	10733
13	54451	65413	10962
13	54644	65512	10868
13	54484	65395	10911
13	54593	65257	10664
13	54273	65535	11262
13	54572	65420	10848
13	54488	65253	10765
13	54417	65323	10906
13	54728	65362	10634
13	54477	65521	11044
13	54849	65440	10591
13	54581	65295	10714
13	54408	65302	10894
13	55041	65476	10435
13	54385	65435	11050
13	54287	65525	11238
13	54352	65224	10872
13	54615	65497	10882
13	54597	65500	10903
13	54104	65313	11209
13	54945	65572	10627
13	54514	65531	11017
13	54937	65525	10588
13	54758	65515	10757
13	54502	65397	10895
13	54605	65476	10871
13	54555	65323	10768
13	55069	65536	10467
13	54525	65428	10903
13	54763	65508	10745
13	54692	65383	10691
13	54674	65384	10710
13	54560	65506	10946
13	54481	65406	10925
13	54736	65428	10692
13	55197	65503	10306
13	54164	65490	11326
13	54739	65371	10632
13	54823	65543	10720
13	54544	65496	10952
13	54830	65536	10706
13	54330	65500	11170
13	54745	65526	10781
13	54662	65350	10688
13	54621	65471	10850
13	54174	65520	11346
13	54725	65536	10811
13	54356	65431	11075
13	54117	65538	11421
13	54568	65468	10900
13	54187	65489	11302
13	54534	65322	10788
13	54428	65508	11080
13	54914	65529	10615
13	54551	65491	10940
13	54524	65526	11002
13	54435	65475	11040
13	55147	65518	10371
13	54331	65558	11227
13	54333	65473	11140
13	55052	65417	10365
13	54419	65502	11083
13	54511	65236	10725
13	54518	65310	10792
13	54548	65309	10761
