PRJNA337388	SAMN05518963	2016-08-13	SRR4028660
PRJNA337388	SAMN05518963	2016-08-13	SRR4028661
PRJNA337388	SAMN05518963	2016-08-13	SRR4028662
PRJNA337388	SAMN05518963	2016-08-13	SRR4028663
PRJNA337388	SAMN05518963	2016-08-13	SRR4028664
PRJNA337388	SAMN05518963	2016-08-13	SRR4028665
PRJNA337388	SAMN05518963	2016-08-13	SRR4028666
PRJNA337388	SAMN05518963	2016-08-13	SRR4028675
PRJNA337388	SAMN05518963	2016-08-13	SRR4028676
PRJNA337388	SAMN05518963	2016-08-13	SRR4028677
PRJNA337388	SAMN05518963	2016-08-13	SRR4028678
PRJNA337388	SAMN05518963	2016-08-13	SRR4028679
PRJNA337388	SAMN05518963	2016-08-13	SRR4028680
PRJNA337388	SAMN05518963	2016-08-13	SRR4028681
PRJNA337388	SAMN05518963	2016-08-13	SRR4028682
PRJNA337388	SAMN05518963	2016-08-13	SRR4028683
PRJNA337388	SAMN05518963	2016-08-13	SRR4028684
PRJNA337388	SAMN05518963	2016-08-13	SRR4028685
PRJNA337388	SAMN05518963	2016-08-13	SRR4028686
PRJNA337388	SAMN05518963	2016-08-13	SRR4028695
PRJNA337388	SAMN05518963	2016-08-13	SRR4028696
PRJNA337388	SAMN05518963	2016-08-13	SRR4028697
PRJNA337388	SAMN05518963	2016-08-13	SRR4028698
PRJNA337388	SAMN05518963	2016-08-13	SRR4028699
PRJNA337388	SAMN05518963	2016-08-13	SRR4028700
PRJNA337388	SAMN05518963	2016-08-13	SRR4028701
PRJNA337388	SAMN05518963	2016-08-13	SRR4028702
PRJNA337388	SAMN05518963	2016-08-13	SRR4028703
PRJNA337388	SAMN05518963	2016-08-13	SRR4028704
PRJNA337388	SAMN05518963	2016-08-13	SRR4028705
PRJNA337388	SAMN05518963	2016-08-13	SRR4028714
PRJNA337388	SAMN05518963	2016-08-13	SRR4028715
PRJNA337388	SAMN05518963	2016-08-13	SRR4028716
PRJNA337388	SAMN05518963	2016-08-13	SRR4028717
PRJNA337388	SAMN05518963	2016-08-13	SRR4028718
PRJNA337388	SAMN05518963	2016-08-13	SRR4028719
PRJNA337388	SAMN05518963	2016-08-13	SRR4028720
PRJNA337388	SAMN05518963	2016-08-13	SRR4028721
PRJNA337388	SAMN05518963	2016-08-13	SRR4028722
PRJNA337388	SAMN05518963	2016-08-13	SRR4028723
PRJNA337388	SAMN05518963	2016-08-13	SRR4028724
PRJNA337388	SAMN05518963	2016-08-13	SRR4028725
PRJNA337388	SAMN05518963	2016-08-13	SRR4028726
PRJNA337388	SAMN05518963	2016-08-13	SRR4028727
PRJNA337388	SAMN05518963	2016-08-13	SRR4028728
PRJNA337388	SAMN05518963	2016-08-13	SRR4028729
PRJNA337388	SAMN05518963	2016-08-13	SRR4028730
PRJNA337388	SAMN05518963	2016-08-13	SRR4028731
PRJNA337388	SAMN05518963	2016-08-13	SRR4028732
PRJNA337388	SAMN05518963	2016-08-13	SRR4028733
PRJNA337388	SAMN05518963	2016-08-13	SRR4028734
PRJNA337388	SAMN05518963	2016-08-13	SRR4028735
PRJNA337388	SAMN05518963	2016-08-13	SRR4028736
PRJNA337388	SAMN05518963	2016-08-13	SRR4028737
PRJNA337388	SAMN05518963	2016-08-13	SRR4028738
PRJNA41163	SAMN00761058	2012-03-30	SRR385948
PRJNA41163	SAMN00761058	2012-03-31	SRR385951
PRJNA41163	SAMN00761058	2012-03-30	SRR385946
PRJNA41163	SAMN00761058	2012-03-29	SRR385942
PRJNA41163	SAMN00770034	2012-03-30	SRR396842
PRJNA41163	SAMN00770034	2012-03-31	SRR396843
PRJNA248388	SAMN02798110	2014-05-26	SRR1296482
PRJNA248388	SAMN02798110	2014-05-26	SRR1296483
PRJNA248388	SAMN02798110	2014-05-26	SRR1296484
PRJNA41163	SAMN00113326	2015-06-27	SRR065676
PRJNA337360	SAMN05518823	2016-08-12	SRR4027910
PRJNA337360	SAMN05518823	2016-08-12	SRR4027911
PRJNA337360	SAMN05518823	2016-08-12	SRR4027912
PRJNA337360	SAMN05518823	2016-08-12	SRR4027913
PRJNA337360	SAMN05518823	2016-08-12	SRR4027914
PRJNA337360	SAMN05518823	2016-08-12	SRR4027915
PRJNA312457	SAMN04498233	2016-03-03	SRR3201745
PRJNA312457	SAMN04498146	2016-03-05	SRR3204355
PRJNA312457	SAMN04498107	2016-03-04	SRR3203777
PRJNA312457	SAMN04498104	2016-03-04	SRR3203680
PRJNA312457	SAMN04498120	2016-03-05	SRR3203854
PRJNA312457	SAMN04498101	2016-03-04	SRR3203644
PRJNA312457	SAMN04498121	2016-03-05	SRR3203886
