Combinations	core	pangenome	variable
13	49194	58207	9013
13	48645	58046	9401
13	48591	58192	9601
13	48903	58274	9371
13	49192	58232	9040
13	48756	58270	9514
13	49032	58212	9180
13	49287	58150	8863
13	48718	58108	9390
13	48715	58104	9389
13	48951	58102	9151
13	48353	58221	9868
13	49117	58189	9072
13	49033	58110	9077
13	48780	58062	9282
13	48725	58218	9493
13	48773	58191	9418
13	48964	58097	9133
13	48589	58065	9476
13	48683	58169	9486
13	48680	58190	9510
13	48666	58172	9506
13	48591	58229	9638
13	48856	58110	9254
13	48871	58214	9343
13	48700	58050	9350
13	48731	58046	9315
13	48918	58203	9285
13	49306	58210	8904
13	48836	58232	9396
13	49137	58238	9101
13	48521	58236	9715
13	48644	58186	9542
13	48698	58151	9453
13	49055	58184	9129
13	48803	58216	9413
13	49337	58256	8919
13	48800	58196	9396
13	48720	58202	9482
13	48971	58143	9172
13	48667	58176	9509
13	48872	58166	9294
13	48715	58061	9346
13	48561	58085	9524
13	49281	58099	8818
13	48844	58138	9294
13	48920	58177	9257
13	48729	58138	9409
13	48982	58172	9190
13	48711	58196	9485
13	48831	58201	9370
13	48872	58104	9232
13	48720	58153	9433
13	48281	58197	9916
13	48801	58132	9331
13	48673	58018	9345
13	48988	58100	9112
13	48743	58117	9374
13	49306	57952	8646
13	49079	58007	8928
13	48828	58159	9331
13	48701	58179	9478
13	48675	58179	9504
13	48932	58070	9138
13	48832	58037	9205
14	48580	58176	9596
14	48612	58128	9516
14	48229	58194	9965
14	48805	58191	9386
14	48439	58233	9794
14	49013	58224	9211
14	48881	58156	9275
14	49021	58225	9204
14	48783	58190	9407
14	48833	58197	9364
14	48584	58152	9568
14	48670	58265	9595
14	48641	58094	9453
14	48467	58032	9565
14	48433	58059	9626
14	48862	58187	9325
14	48548	58233	9685
14	48735	58141	9406
14	48463	58130	9667
14	48741	58226	9485
14	49017	58209	9192
14	48689	58117	9428
14	49034	58220	9186
14	48926	58182	9256
14	48689	58052	9363
14	48677	58198	9521
14	48467	58217	9750
14	48913	58171	9258
14	48909	58191	9282
14	48748	58194	9446
14	48833	58272	9439
14	48637	58249	9612
14	48689	58224	9535
14	48805	58202	9397
14	48442	58112	9670
14	48377	58207	9830
14	48694	58153	9459
14	48815	58165	9350
14	48620	58251	9631
14	48714	58135	9421
14	48942	58226	9284
14	48859	58137	9278
14	48389	58175	9786
14	48791	58206	9415
14	48702	57989	9287
14	48449	58029	9580
14	48756	58227	9471
14	48739	58029	9290
14	49073	58181	9108
14	48991	58245	9254
14	48760	58145	9385
14	48904	58064	9160
14	48901	58248	9347
14	48641	58035	9394
14	48680	58221	9541
14	48943	58269	9326
14	48662	58257	9595
14	48592	58172	9580
14	49033	58258	9225
14	48636	58178	9542
14	48755	58111	9356
14	48859	58232	9373
14	49080	58235	9155
14	48537	58254	9717
14	48663	58165	9502
14	48741	58160	9419
14	48495	58175	9680
14	48978	58248	9270
14	48436	58232	9796
14	48695	58052	9357
14	48559	58111	9552
14	48765	58196	9431
14	48718	58061	9343
14	49094	58210	9116
14	48642	58158	9516
14	48656	58226	9570
14	48565	58113	9548
14	48399	58209	9810
