Combinations	core	pangenome	variable
17	85740	108262	22522
17	87912	108050	20138
17	90051	108091	18040
17	88405	108145	19740
17	89666	108059	18393
17	88732	108238	19506
17	90257	108076	17819
17	89200	108189	18989
17	88361	108107	19746
17	89467	108074	18607
17	90794	108042	17248
17	87546	108167	20621
17	90610	108071	17461
17	88097	108125	20028
17	90995	108088	17093
17	88341	108129	19788
17	91267	108060	16793
17	88797	108118	19321
17	90915	108067	17152
17	87709	108144	20435
17	88118	108079	19961
17	91691	108046	16355
17	91677	108090	16413
17	89669	108083	18414
17	87541	108130	20589
17	88331	108216	19885
17	89120	108165	19045
17	90547	108117	17570
17	88747	108149	19402
17	88898	108106	19208
17	88432	108208	19776
17	90271	108149	17878
17	90629	108123	17494
17	87196	108222	21026
17	89789	108112	18323
17	89589	107980	18391
17	87577	108083	20506
17	89775	108162	18387
17	90584	107988	17404
17	89685	108100	18415
17	89950	108175	18225
17	90179	108139	17960
17	89145	108152	19007
17	90765	107998	17233
17	91694	108124	16430
17	88515	108181	19666
17	88921	108153	19232
18	90383	108020	17637
18	90330	108101	17771
18	91819	107995	16176
18	87617	108163	20546
18	88054	108215	20161
18	88620	108016	19396
18	87879	108200	20321
18	89344	108087	18743
18	88873	108236	19363
18	88555	108112	19557
18	91033	107951	16918
18	88882	108149	19267
18	88495	108141	19646
18	89021	108073	19052
18	86425	108247	21822
18	87611	108213	20602
18	88290	108094	19804
18	88281	108216	19935
18	90291	108131	17840
18	88648	108101	19453
18	86415	108168	21753
18	87359	108167	20808
18	87689	108102	20413
18	87161	108196	21035
18	90790	108011	17221
18	88400	108008	19608
18	89993	108014	18021
18	88658	108098	19440
18	88777	108142	19365
18	87080	108190	21110
18	89978	108155	18177
18	86995	108152	21157
18	86139	108189	22050
18	89459	108090	18631
18	87724	108184	20460
18	86626	108216	21590
18	90568	108162	17594
18	87723	108136	20413
18	88982	108219	19237
18	86617	108192	21575
18	87292	108210	20918
18	90083	108178	18095
18	88424	108142	19718
18	88872	108113	19241
18	86985	108184	21199
18	88220	107966	19746
18	89550	108126	18576
18	89168	108112	18944
18	85587	108184	22597
18	91210	108104	16894
18	87191	108201	21010
18	87665	108204	20539
18	89190	108124	18934
18	87112	108096	20984
19	86430	108196	21766
19	88926	108197	19271
19	86972	108111	21139
19	85137	108240	23103
19	87084	108169	21085
19	90336	108218	17882
19	88873	108206	19333
19	87484	108083	20599
19	89649	108238	18589
19	86458	108236	21778
19	86844	108229	21385
19	87776	108242	20466
19	87292	108175	20883
19	90677	108087	17410
19	90197	107974	17777
19	88512	108157	19645
19	91453	108113	16660
19	87989	108210	20221
19	87133	108261	21128
19	86469	108215	21746
19	86562	108201	21639
19	86056	108185	22129
19	89775	108069	18294
19	89200	108191	18991
19	84263	108262	23999
19	89155	108092	18937
19	89348	108086	18738
19	89351	108125	18774
19	88435	108064	19629
19	86641	108176	21535
19	87172	108107	20935
19	91194	107983	16789
19	90699	108074	17375
19	89796	108208	18412
19	89900	108097	18197
19	86751	108103	21352
19	91239	108048	16809
19	89926	108132	18206
19	87840	108135	20295
19	88396	108147	19751
19	87428	108146	20718
19	86705	108193	21488
19	91062	107990	16928
19	86019	108238	22219
19	88329	108200	19871
19	86630	108162	21532
19	89682	108074	18392
19	87990	108229	20239
19	88966	108130	19164
19	91203	107984	16781
19	87316	108196	20880
19	88092	108223	20131
19	87166	108167	21001
19	88915	108181	19266
20	89581	108159	18578
20	87519	108202	20683
20	89681	108107	18426
20	90909	108158	17249
20	87843	108205	20362
20	84548	108237	23689
20	88639	108201	19562
20	87203	108198	20995
20	88796	108069	19273
20	88777	108222	19445
20	88726	108090	19364
20	87844	108177	20333
20	89614	108231	18617
20	88493	108254	19761
20	88851	108180	19329
20	88201	108241	20040
20	85244	108218	22974
20	87625	108109	20484
20	86899	108220	21321
20	86527	108237	21710
20	86018	108190	22172
20	90230	108142	17912
20	89871	108112	18241
20	86691	108176	21485
20	87521	108212	20691
20	87262	108250	20988
20	88155	108247	20092
20	86448	108261	21813
20	86602	108223	21621
20	88565	107988	19423
20	88510	108160	19650
20	86623	108224	21601
20	89394	108090	18696
20	88273	108199	19926
20	86634	108222	21588
20	88706	108211	19505
20	83749	108234	24485
20	88566	108181	19615
20	88714	108182	19468
20	89769	108152	18383
20	87249	108262	21013
20	84678	108240	23562
20	90020	108099	18079
20	85000	108262	23262
20	87356	108235	20879
20	86494	108238	21744
20	89492	108120	18628
20	86444	108227	21783
20	86663	108242	21579
20	89756	108190	18434
20	89032	108255	19223
20	87446	108209	20763
20	87963	108182	20219
20	85601	108212	22611
21	87932	108155	20223
21	88618	108140	19522
21	84272	108254	23982
21	86469	108136	21667
21	90671	108150	17479
21	86518	108198	21680
21	88400	108231	19831
21	88136	108155	20019
21	87467	108195	20728
21	84522	108244	23722
21	90055	108088	18033
21	86730	108221	21491
21	87480	108099	20619
21	87130	108271	21141
21	87765	108187	20422
21	85330	108250	22920
21	89603	108170	18567
21	86003	108266	22263
21	87786	108226	20440
21	85601	108236	22635
21	87327	108190	20863
21	87525	108170	20645
21	88413	108250	19837
21	85927	108233	22306
21	86705	108256	21551
21	88492	108218	19726
21	87408	108161	20753
21	86540	108185	21645
21	89782	108130	18348
21	87182	108191	21009
21	88998	108088	19090
21	87735	108132	20397
21	89280	108170	18890
21	90889	108078	17189
21	87248	108153	20905
21	88050	108232	20182
21	87402	108246	20844
21	86259	108240	21981
21	86739	108178	21439
21	88673	108117	19444
21	86866	108208	21342
21	86876	108139	21263
21	89764	108092	18328
21	87591	108229	20638
21	86244	108223	21979
21	87383	108224	20841
21	86486	108178	21692
21	88391	108212	19821
21	88320	108254	19934
21	87643	108230	20587
21	87289	108177	20888
21	88055	108193	20138
21	88376	108208	19832
21	87560	108109	20549
22	86471	108252	21781
22	86860	108275	21415
22	86722	108216	21494
22	87645	108162	20517
22	85050	108209	23159
22	85852	108246	22394
22	88774	108212	19438
22	88600	108255	19655
22	88946	108227	19281
22	86714	108259	21545
22	85997	108222	22225
22	86467	108241	21774
22	88421	108123	19702
22	87131	108128	20997
22	88188	108078	19890
22	85638	108225	22587
22	88785	108165	19380
22	89194	108246	19052
22	89505	108124	18619
22	88513	108126	19613
