Combinations	core	pangenome	variable
17	42742	59795	17053
17	42052	59667	17615
17	43113	59773	16660
17	42918	59710	16792
17	42992	59759	16767
17	43024	59792	16768
17	42781	59746	16965
17	43283	59764	16481
17	42890	59795	16905
17	42322	59716	17394
17	43192	59748	16556
17	43076	59709	16633
17	42960	59741	16781
17	43072	59629	16557
17	42725	59730	17005
17	42447	59680	17233
17	42717	59819	17102
17	42619	59750	17131
17	42861	59735	16874
17	42761	59730	16969
17	42767	59679	16912
17	43305	59760	16455
18	42840	59813	16973
18	41994	59710	17716
18	42438	59517	17079
18	42921	59764	16843
18	42461	59768	17307
18	42584	59816	17232
18	42545	59754	17209
18	43117	59746	16629
18	43369	59798	16429
18	42920	59729	16809
18	42589	59759	17170
18	42821	59769	16948
18	42807	59747	16940
18	43118	59757	16639
18	42864	59769	16905
18	43092	59664	16572
18	42265	59700	17435
18	43025	59726	16701
18	43262	59768	16506
18	43362	59758	16396
18	42783	59730	16947
18	42636	59757	17121
18	42642	59800	17158
18	42644	59801	17157
18	43285	59778	16493
18	43044	59767	16723
18	42869	59703	16834
18	42702	59746	17044
18	43206	59777	16571
18	42510	59801	17291
18	42730	59786	17056
18	42603	59742	17139
18	43370	59767	16397
18	42429	59718	17289
18	43080	59693	16613
18	42708	59559	16851
18	42636	59770	17134
18	42918	59748	16830
18	42772	59817	17045
18	43200	59791	16591
18	42852	59724	16872
18	42881	59794	16913
18	43365	59774	16409
18	42638	59813	17175
18	42874	59695	16821
18	43200	59719	16519
18	42930	59776	16846
18	43268	59829	16561
18	42629	59717	17088
18	42659	59743	17084
18	42685	59785	17100
18	42585	59790	17205
18	42810	59749	16939
18	42614	59720	17106
18	42945	59640	16695
18	42706	59737	17031
18	42240	59798	17558
18	42567	59756	17189
18	43035	59764	16729
18	42668	59807	17139
18	42767	59692	16925
18	42539	59718	17179
18	42618	59795	17177
18	42915	59813	16898
18	42975	59703	16728
18	41938	59785	17847
18	43050	59760	16710
18	43186	59759	16573
18	42745	59801	17056
18	42545	59736	17191
18	41950	59745	17795
19	42957	59789	16832
19	43477	59798	16321
19	42714	59671	16957
19	42702	59774	17072
19	42770	59807	17037
19	42736	59775	17039
19	42791	59811	17020
19	42488	59746	17258
19	42866	59756	16890
19	42302	59759	17457
19	42470	59783	17313
19	42691	59772	17081
19	42519	59749	17230
19	42152	59747	17595
19	42734	59756	17022
19	42994	59734	16740
19	42875	59759	16884
19	42494	59800	17306
19	42883	59690	16807
19	42465	59776	17311
19	42231	59727	17496
19	42580	59705	17125
19	42482	59798	17316
19	42992	59721	16729
19	42461	59780	17319
19	41984	59780	17796
19	42816	59777	16961
19	42031	59711	17680
19	42456	59801	17345
19	42347	59768	17421
19	42731	59796	17065
19	42440	59745	17305
19	42962	59736	16774
19	42392	59750	17358
19	42439	59771	17332
19	42301	59748	17447
19	42065	59813	17748
19	42384	59760	17376
19	42651	59763	17112
19	42959	59789	16830
19	42869	59762	16893
